Family,Genus,species,bar_code,plot_code,X,Y,DBH,leaf_thickness,leaf_toughness,sapwood_density,N,C_N,N15,C13,chlorophyll_concentration,surface_area,SLA
Sapotaceae,Pouteria,durlandii,M17116924,M1711,96,81,19.9,283,1.99333334,0.7132,0.021041031,23.24188454,3.00399774,-30.31067099,61.18180873,48.06666667,7.391081365
Sapotaceae,Pouteria,durlandii,T10119,T1,80.5,39.5,20.2,270,1.629999995,0.68598,0.018027392,26.15408918,5.127616127,-33.13220929,83.01824641,97.03829956,9.418146307
Sapotaceae,Pouteria,egregia,A110001,A11,6,2,40,297.1333415,1.24000001,0.85,0.015786568,30.36348844,2.001029702,-31.28469591,94.77699276,9.766666667,4.585289525
Sapotaceae,Pouteria,egregia,A110370,A11,89,12,40,216,0.953333318,0.76,0.018780501,27.79101713,1.132376621,-30.46847723,69.9856182,10.46666667,NA
Sapotaceae,Pouteria,egregia,B419014,B4,20,90,57.6,277.8000081,1.316666683,0.73,0.019140829,26.06148563,0.498490027,-30.59106806,94.0070751,10.5,7.241379147
Sapotaceae,Pouteria,egregia,B422016,B4,3,4,43,281.2333374,1.443333308,0.71,0.017696959,29.15944203,0.507893175,-30.83437576,68.85442663,23.83333333,8.604091608
Sapotaceae,Pouteria,egregia,B428002,B4,32,55,39.5,255.8000031,0.98666666,0.7,0.016364678,32.0155667,0.459810739,-32.56260145,76.71276461,16.63333333,7.90808263
Sapotaceae,Pouteria,egregia,T10157,T1,73,40.5,22.4,243.3333333,1.050000012,0.72367,0.017965327,25.56597339,2.800636565,-33.06291186,96.33380948,36.37103271,9.373977467
Sapotaceae,Pouteria,engleri,LV109288,LV1,145.7,52.3,18.78980892,171.6666667,1.320000013,0.64682,0.024643742,18.89958583,1.811985255,-32.76878613,71.94738474,27.46073405,11.16289971
Sapotaceae,Pouteria,engleri,LV109435,LV1,180.3,27,18.47133758,213.6666667,1.393333316,0.59032,NA,NA,NA,NA,81.19669002,41.95789973,9.528667544
Sapotaceae,Pouteria,engleri,M17116022,M1711,18,12,14.4,207.100001,1.416666667,NA,0.022108136,21.68528048,0.81117407,-31.2510422,58.3106655,28.93333333,9.527991079
Sapotaceae,Pouteria,engleri,M17116069,M1711,16,50,23.9,184.5666656,1.326666713,0.6294,0.025413748,19.11509215,2.522111404,-31.60102919,78.01466031,32.86666667,10.16494862
Sapotaceae,Pouteria,engleri,M17116420,M1711,27,88,16.3,166.5666656,1.209999998,0.5837,0.024547889,20.11356565,1.318599753,-32.31716026,45.84564494,58.43333333,12.88023511
Sapotaceae,Pouteria,engleri,M17116506,M1711,41,15,17.7,197.2333323,1.480000019,0.659,0.026846973,18.64716421,1.309330865,-32.40882812,93.49689176,46.7,9.48544367
Sapotaceae,Pouteria,engleri,M17116523,M1711,63,3,11.8,164,0.953333318,NA,0.027975161,17.2750663,2.875150907,-32.19555392,77.94187788,28.83333333,13.12594852
Sapotaceae,Pouteria,engleri,M17116550,M1711,69,27,33.1,201.100001,1.586666663,NA,0.024441385,19.38377907,2.236871727,-32.65206167,84.25131917,37.6,10.68181824
Sapotaceae,Pouteria,eugeniifolia,A110009,A11,12,3,54.9,283.8666585,1.343333324,0.67,0.01855715,27.71273531,1.198369602,-29.02173348,90.89974734,11.56666667,6.390423424
Sapotaceae,Pouteria,eugeniifolia,NH200041,NH20,5,383,39.1,252.0999959,1.716666698,0.864,0.015096493,32.7617554,0.411452935,-31.44693167,73.74151522,14,7.486630957
Sapotaceae,Pouteria,eugeniifolia,NH200045,NH20,6,388,83,227.3333333,1.363333344,0.662,0.014926357,31.5931937,0.98442883,-32.27045699,74.2303825,15.73333333,9.218749965
Sapotaceae,Pouteria,eugeniifolia,NH200157,NH20,33,325,60,259.6666616,1.623333295,0.7141,0.014331972,33.36420613,0.63621952,-31.1925892,65.86102491,10.3,7.10344848
Sapotaceae,Pouteria,eugeniifolia,NH200204,NH20,49,328,58,246.100001,1.476666689,0.7729,0.015878316,30.88446042,0.647543334,-30.22718996,68.45844457,11.23333333,7.676537663
Sapotaceae,Pouteria,eugeniifolia,NH200347BIS,NH20,67,391,NA,188.7666677,1.319999973,NA,0.012174861,37.66756368,-0.026511995,-33.9191088,59.9741573,15.8,11.61764728
Sapotaceae,Pouteria,eugeniifolia,NH200438,NH20,88,321,52,269.3333333,1.926666657,0.7993,0.014332146,33.69506214,1.59841222,-31.06370741,58.66449314,27.4,7.506849528
Sapotaceae,Pouteria,eugeniifolia,P00610351,P006,46,164,30.4,215,1.576666633,0.7227,0.013253747,36.55227733,-2.272992464,-31.86616638,63.14868425,8.666666667,8.783783671
Sapotaceae,Pouteria,filipes,NL110082,NL11,113,30,24.2,191,1.363333305,0.7327,0.026574091,18.18009877,4.523866901,-29.82522597,54.17322197,43.76666667,11.8181818
Sapotaceae,Pouteria,filipes,NL110244,NL11,134,94,38.7,198.2333323,0.886666675,0.7075,0.030622697,16.4996092,2.807073718,-29.09512244,41.78486948,44.46666667,15.73113171
Sapotaceae,Pouteria,filipes,NL110304,NL11,156,3,34.9,175.2333323,1.120000005,0.7317,0.028498471,17.75128985,5.355345798,-30.56820146,76.06830892,40.1,10.76991958
Sapotaceae,Pouteria,filipes,NL110409,NL11,173,14,18.7,173.899999,1.75,0.8175,0.023523189,20.65131462,4.816862961,-32.70830092,77.79646746,49.63333333,11.34044153
Sapotaceae,Pouteria,filipes,NL110545,NL11,199,63,75.7,150.7666677,0.969999989,0.6815,0.02994651,15.83868788,4.670123103,-31.66720468,72.49582126,56.73333333,13.79254427
Sapotaceae,Pouteria,fimbriata,M17116562,M1711,63,23,11.8,115.100001,1.296666662,0.7982,0.033814023,14.3094032,0.469753094,-33.75615832,79.11301497,51.3,19.16562846
Sapotaceae,Pouteria,fimbriata,P01860463,P018,9,87,11.6,132.6666667,2.656666676,0.7963,0.026889218,18.40773149,3.315499865,-33.27293121,73.04745109,102.9,12.55899072
Sapotaceae,Pouteria,fimbriata,T10010,T1,100.5,25,21.8,133.3333333,0.656666656,0.72211,0.030201027,14.91457098,3.082736205,-31.76054828,27.1028789,70.77863439,26.67536459
Sapotaceae,Pouteria,flavilatex,LV109087,LV1,114.7,19.6,22.61146497,279,2.526666641,0.57528,0.016247706,30.71960503,1.719848223,-33.00054477,84.79557563,85.50403595,8.757668176
Sapotaceae,Pouteria,flavilatex,T10140,T1,98,94.5,12.4203822,203.3333333,1.530000031,NA,0.01872776,25.52314831,1.404888833,-35.97277807,60.33473196,140.1756643,14.2503218
Sapotaceae,Pouteria,flavilatex,T10160,T1,73,45.5,14.3,196.6666667,0.880000015,0.70438,0.017024367,28.39197128,2.45663992,-32.85078999,37.18949709,87.23336538,13.97224244
Sapotaceae,Pouteria,flavilatex,T10424,T1,8,41.5,11,243.3333333,1.946666638,0.64729,0.020483736,22.61934044,1.371396984,-33.27249058,99.60686637,109.1880684,11.25263496
Sapotaceae,Pouteria,glomerata,B437065,B4,53,45,11.6,280.5333252,2.953333378,0.841121495,0.022423521,23.1130467,2.780114436,-33.86779003,92.98916792,69.53333333,7.352837472
Sapotaceae,Pouteria,gonggrijpii,A110041,A11,15,39,12.9,281.0999959,1.813333313,0.7,0.017635225,26.26231653,4.359006813,-32.96792064,112.1487577,66.73333333,7.14999997
Sapotaceae,Pouteria,gonggrijpii,A110144,A11,22,60,12.9,256.7000071,2.313333313,0.71,0.018953214,23.8204638,3.047279236,-33.86892574,80.82136513,107.1333333,7.981127488
Sapotaceae,Pouteria,gonggrijpii,B420049,B4,7,63,13,246.1333313,0.76000002,0.689320388,0.021435147,22.83313392,4.744355124,-35.00938661,28.83385754,92.3,22.77138175
Sapotaceae,Pouteria,gonggrijpii,B436049,B4,59,64,15.4,261.1999969,1.7433333,0.76394194,0.019793012,24.78322238,3.483796206,-34.80038899,91.64713396,31.9,8.598382707
Sapotaceae,Pouteria,gonggrijpii,B444056,B4,76,63,11,248.299998,1.700000008,0.907846715,0.023385536,21.11267516,3.254046583,-34.334287,81.8758776,120.7333333,10.80226687
Sapotaceae,Pouteria,gonggrijpii,LV109173,LV1,121.1,81.1,11.46496815,308.3333333,2.343333324,NA,0.02096423,22.3171981,2.209113182,-34.14025137,62.28286224,57.7870992,10.60962651
Sapotaceae,Pouteria,gonggrijpii,LV109411,LV1,168.2,18.4,17.6433121,326,2.530000051,NA,0.02060798,23.01380033,2.260385607,-32.26462351,58.78275304,48.89896774,8.08247415
Sapotaceae,Pouteria,gonggrijpii,M17116040,M1711,12,31,34.94,178.4333344,1.326666713,NA,0.029423669,16.66564024,1.563451822,-31.15825572,55.70169276,85.23333333,11.69181508
Sapotaceae,Pouteria,gonggrijpii,M17116515,M1711,30,11,19.2,220.6666667,1.346666694,0.6883,0.02083608,22.88635026,1.945333826,-35.40318385,45.89644699,54.86666667,13.25281789
Sapotaceae,Pouteria,gonggrijpii,M17116560,M1711,52,30,11.8,230.4666646,1.7433333,NA,0.021704588,21.55789099,1.855153499,-34.67093855,75.49904243,137.0666667,12.29297448
Sapotaceae,Pouteria,gonggrijpii,M17116597,M1711,68,58,12,260.0999959,2.546666702,NA,0.01965057,24.74376952,2.33178201,-34.87028685,59.07909663,93.66666667,10.17747201
Sapotaceae,Pouteria,gonggrijpii,M17116600,M1711,63,59,12.4,274.1999919,2.206666629,NA,0.021519588,22.93823372,3.511224884,-34.31280404,82.02743715,87.6,9.690265442
Sapotaceae,Pouteria,gonggrijpii,M17116830,M1711,81,83,12.7,265.9000041,2.319999973,NA,0.020425047,24.29969958,2.500358186,-33.25367734,58.78275304,111.3,8.402113788
Sapotaceae,Pouteria,gonggrijpii,M17116833,M1711,80,74,14.2,264.7666626,1.803333322,0.7069,0.021616729,22.9833268,2.565165605,-34.06729759,93.15814025,91.9,8.604868924
Sapotaceae,Pouteria,gonggrijpii,M17116853,M1711,75,45,18,264.9666646,2.236666679,0.674,0.019343162,23.31534327,3.510181233,-33.05893031,69.65148918,75.96666667,8.792438246
Sapotaceae,Pouteria,gonggrijpii,M17116869,M1711,88,17,17,262.7666677,2.373333335,NA,0.020616049,22.41550226,2.187037709,-34.84474657,75.35724957,71,10.43095007
Sapotaceae,Pouteria,gonggrijpii,M17116923,M1711,90,83,22.3,301,2.250000079,NA,0.019030997,26.40842006,2.335532484,-32.06693288,65.66914679,48.33333333,7.57971777
Sapotaceae,Pouteria,gonggrijpii,NH200424,NH20,82,302,14,226.5333354,1.48666664,0.5406,0.019792065,23.44647155,3.190865564,-33.83095046,51.03359913,35.7,12.12910551
Sapotaceae,Pouteria,gonggrijpii,NL110087,NL11,116,47,28,287.9000041,2.613333305,0.6494,0.018886634,25.68208613,6.924081452,-32.95136491,64.52627263,76.56666667,8.203571743
Sapotaceae,Pouteria,gonggrijpii,NL110139,NL11,127,34,18,262.9666545,2.299999992,0.6519,0.019851131,24.77911198,5.788508113,-31.36173312,57.49058494,86.43333333,9.737138393
Sapotaceae,Pouteria,gonggrijpii,NL110196,NL11,130,21,12.7,272.3666789,2.723333359,0.6528,0.022826116,21.16992037,6.693698354,-32.92031605,60.03415034,74.26666667,7.698686955
Sapotaceae,Pouteria,gonggrijpii,NL110210,NL11,133,40,28.9,277.7666626,2.483333349,0.6508,0.021137929,23.43000471,6.311744305,-31.69464634,54.11712965,52.63333333,8.390010497
Sapotaceae,Pouteria,gonggrijpii,NL110282,NL11,141,67,11.8,309.2333374,3.043333292,0.6606,NA,NA,NA,NA,65.73306063,60.73333333,6.163734838
Sapotaceae,Pouteria,gonggrijpii,NL110298,NL11,150,95,17.4,269.0000051,2.630000035,0.6571,0.018078314,26.47250319,6.066466991,-33.27646255,46.50856095,51.76666667,8.282666667
Sapotaceae,Pouteria,gonggrijpii,NL110399,NL11,165,80,12.8,267.2999878,2.463333289,0.6908,0.02121043,22.89951373,5.262941362,-34.21054158,54.96237081,76.23333333,9.641652699
Sapotaceae,Pouteria,gonggrijpii,NL110407,NL11,172,4,14.4,293.5666707,2.583333333,0.7007,0.020342568,24.30785253,6.433696504,-31.97531008,54.17321983,56.83333333,7.104166561
Sapotaceae,Pouteria,gonggrijpii,NL110450,NL11,176,83,26,237.899999,2.023333311,0.6295,0.021222073,22.10177272,5.007333431,-33.71725509,81.42257117,71.26666667,9.617633614
Sapotaceae,Pouteria,gonggrijpii,NL110453,NL11,173,86,13.5,262.6666616,2.106666724,0.7343,0.019964782,23.64312398,5.334737911,-33.99303064,79.55582017,58.76666667,9.031762194
Sapotaceae,Pouteria,gonggrijpii,NL110589,NL11,152,81,10.3,226.3333333,2.00333329,0.7413,0.020836501,22.86330613,5.134943451,-33.14580419,78.3063534,47,10.45218698
Sapotaceae,Pouteria,gonggrijpii,NL110599,NL11,164,83,10,253.1999969,2.326666713,0.7088,0.022359824,21.48344204,3.661908193,-31.66415123,46.61102545,64.73333333,8.916437208
Sapotaceae,Pouteria,gonggrijpii,NL110614,NL11,107,80,10.51,221.0333303,2.106666684,NA,0.021054593,22.45921049,4.256379068,-35.75394977,67.99858417,88.3,11.58285964
Sapotaceae,Pouteria,gonggrijpii,P01860033,P018,22,59,31.7,276.5333252,2.300000032,0.6053,0.020214701,23.70656197,5.246509906,-33.009646,85.34278474,72.96666667,8.316869397
Sapotaceae,Pouteria,gonggrijpii,P01860066,P018,38,54,18.8,292.5666707,2.340000073,0.7369,0.018954701,26.14241628,4.02568661,-33.50714201,69.05305577,88.6,7.304204574
Sapotaceae,Pouteria,gonggrijpii,P01860073,P018,45,13,22.6,297.0999959,2.233333309,0.7421,0.019087571,25.5186935,2.145979845,-32.09694423,84.01896303,63.4,6.858997471
Sapotaceae,Pouteria,gonggrijpii,P01860103,P018,50,23,12.6,230.3333333,1.846666694,0.7197,0.018564284,25.81155276,2.060839419,-34.84541345,54.84918981,76.3,10.05711765
Sapotaceae,Pouteria,gonggrijpii,P01860162,P018,62,33,32.1,303.7666626,1.903333306,NA,0.019676256,23.90311206,4.656958807,-32.14917321,69.31854873,NA,NA
Sapotaceae,Pouteria,gonggrijpii,P01860213,P018,79,46,10.8,258.6666616,2.183333317,NA,0.020198496,24.50541169,2.708401628,-32.07997106,55.70169276,58,7.873303244
Sapotaceae,Pouteria,gonggrijpii,P01860240,P018,89,26,21.3,256.3333333,1.709999998,NA,0.018923042,24.52892157,4.037062136,-33.7059266,83.63288513,70.93333333,8.178324372
Sapotaceae,Pouteria,gonggrijpii,P01860243,P018,81,32,32.1,255.4333293,1.49333334,NA,0.021778058,22.48293939,1.844651923,-33.68386835,52.23164992,47.7,10.24337889
Sapotaceae,Pouteria,gonggrijpii,P01860261,P018,82,68,15.9,273.9000041,2.5,0.7268,0.021081359,23.01023525,2.704209522,-34.2908315,81.34722222,101.0666667,8.90455236
Sapotaceae,Pouteria,gonggrijpii,P01860262,P018,84,56,11.1,244.8666687,2.320000013,0.723,0.020144399,23.2507295,3.521765848,-34.04236302,83.47887624,63.46666667,9.51524244
Sapotaceae,Pouteria,gonggrijpii,P01860292,P018,93,31,10.8,248.3666636,1.886666656,0.6305,0.019612658,24.2412777,2.466153736,-34.98002814,48.4776059,70.96666667,11.4647281
Sapotaceae,Pouteria,gonggrijpii,P01860303,P018,95,49,15.3,273.0333455,2.226666649,0.7647,0.019927191,24.0472053,3.303826755,-34.61295135,52.06727568,82.6,8.67039894
Sapotaceae,Pouteria,gonggrijpii,P01860386,P018,100,75,22,263,1.953333338,0.7155,0.020402767,23.64824345,3.152606504,-34.6177585,83.40195596,90.53333333,9.014271634
Sapotaceae,Pouteria,gonggrijpii,P01860412,P018,46,77,35.7,273.3333333,2.390000025,0.7272,0.020591591,23.60348955,5.563496325,-32.0146277,67.28053833,59.5,7.117224834
Sapotaceae,Pouteria,gonggrijpii,P01860436,P018,91,82,25.1,247.6666667,2.286666711,0.744,0.015715618,32.07111289,1.62909009,-32.8166133,88.93262216,50.4,9.053892125
Sapotaceae,Pouteria,grandis,LV109021,LV1,114,66.4,26.17834395,330.3333333,2.263333321,0.7167,0.014171338,35.63563779,0.55895307,-32.10627177,95.46610032,242.3830007,6.740350342
Sapotaceae,Pouteria,grandis,LV109054,LV1,107.9,32.7,51.59235669,301,0.823333343,0.72007,0.017766895,28.12099351,1.708293134,-29.76509595,42.12360503,160.5876668,9.695371347
Sapotaceae,Pouteria,grandis,LV109090,LV1,110.2,15.4,26.91082803,336.6666667,2.396666686,0.75269,0.016518485,30.02435659,2.188289168,-32.20772092,119.5143878,118.308665,5.97417936
Sapotaceae,Pouteria,grandis,LV109101,LV1,113,7,38.66242038,298,2.076666673,NA,0.016877009,30.81420778,2.042029239,-31.13370996,116.5538258,136.0253372,5.711350773
Sapotaceae,Pouteria,grandis,LV109352,LV1,156.1,75.4,45.54140127,403.6666667,3.650000016,NA,0.014046881,37.85952177,1.231174739,-31.07074207,86.76360518,124.0333989,4.479357108
Sapotaceae,Pouteria,grandis,LV109371,LV1,157.5,56.5,25.47770701,735.3333333,2.116666675,NA,0.014757883,33.43722037,0.936662195,-31.18034052,94.9488538,171.317337,5.738633385
Sapotaceae,Pouteria,grandis,LV109509,LV1,199.1,87.1,51.59235669,359.6666667,3.389999946,NA,0.015380613,34.00710388,1.065181805,-31.23997589,118.3424111,106.4589666,4.82442455
Sapotaceae,Pouteria,grandis,LV109532,LV1,190.2,59.2,35.98726115,367.6666667,2.589999994,NA,0.016879791,30.26607219,1.763909067,-31.32865241,119.7287342,168.1449992,5.55790009
Sapotaceae,Pouteria,grandis,LV109534,LV1,190.6,53.8,12.7388535,272,1.98666664,NA,0.015622911,30.50671901,0.662730831,-32.62319569,84.56195968,177.0363312,7.252615005
Sapotaceae,Pouteria,grandis,LV109541,LV1,196.2,39.6,28.02547771,340.6666667,2.643333356,NA,0.015815365,32.25041243,0.3163993,-32.21571702,99.78664703,191.0789948,6.805615503
Sapotaceae,Pouteria,guianensis,B428068,B4,27,68,10.2,269.9000041,1.906666636,0.86,0.018215072,28.20192108,0.828064687,-34.41624765,73.46328415,126.7333333,8.402209989
Sapotaceae,Pouteria,guianensis,B435016,B4,54,79,32.8,355.3333333,2.276666681,0.68,0.015199141,34.42723296,2.284251555,-32.50337579,96.59550773,66.56666667,5.717148728
Sapotaceae,Pouteria,guianensis,B444006,B4,93,62,23.9,297,1.903333306,NA,0.016032459,32.44818321,1.956539941,-33.38559501,79.77797436,46.3,6.430555655
Sapotaceae,Pouteria,guianensis,LV109126,LV1,135,18.3,11.14649682,207.3333333,2.293333292,NA,0.019019875,25.01646136,0.968510862,-32.82711333,64.463197,86.5389328,12.54187436
Sapotaceae,Pouteria,guianensis,LV109191,LV1,121.5,93.5,14.96815287,348,2.389999946,NA,0.016458707,31.48941184,1.190455469,-34.09691193,88.12392338,82.72313309,5.913018936
Sapotaceae,Pouteria,guianensis,LV109244,LV1,144.2,32.9,16.56050955,234,2.570000013,NA,0.019862594,25.4593762,1.164144689,-33.13163135,76.85655944,153.7792664,10.69644787
Sapotaceae,Pouteria,guianensis,LV109264,LV1,150.8,22.3,47.92993631,283.6666667,1.720000029,NA,0.016171718,32.13009459,1.141430138,-30.76628359,80.67163775,46.42819913,6.119709842
Sapotaceae,Pouteria,guianensis,LV109283,LV1,154,52,33.43949045,311.6666667,1.830000003,NA,0.017381113,29.77068298,2.087710208,-31.95465025,101.9675394,62.4198672,5.811905693
Sapotaceae,Pouteria,guianensis,M17116516,M1711,29,8,24.2,265.1999969,2.393333276,0.7326,0.014810494,33.80781114,0.009884395,-33.31467419,47.69471866,189.9666667,8.914437823
Sapotaceae,Pouteria,guianensis,M17116909,M1711,99,52,35.5,251.2333374,2.049999952,0.779,0.017157801,29.63024463,1.49012044,-33.58076472,59.01974852,44.66666667,9.078591085
Sapotaceae,Pouteria,guianensis,NH200008,NH20,1,311,24.6,275.4333293,1.74333334,0.8467,0.017757865,28.3250719,1.87487129,-34.05678267,83.09486964,109.9,7.39403465
Sapotaceae,Pouteria,guianensis,NH200338,NH20,66,376,34.7,308.9666545,2.053333322,0.7423,0.017621011,27.96887296,1.202503148,-31.48147809,62.65290707,88.43333333,6.172638297
Sapotaceae,Pouteria,guianensis,NH200522,NH20,92,355,26,314.8000081,1.679999987,0.8794,0.018566291,28.10794337,2.007431573,-31.49034612,86.9227066,35.03333333,5.911136117
Sapotaceae,Pouteria,guianensis,NL110300,NL11,147,96,28,287.4333293,1.7433333,0.7819,0.016582605,30.90614653,4.035506036,-32.00298287,82.63600242,41.46666667,6.91879875
Sapotaceae,Pouteria,guianensis,NL110486,NL11,186,58,21.7,335.4333293,2.499999921,0.811,0.014847216,35.79076428,3.093619193,-32.21678628,81.19669289,52.4,5.033621476
Sapotaceae,Pouteria,guianensis,NL110525,NL11,197,23,39.3,247.3666687,1.956666629,0.766,0.019084359,26.37864651,2.684785304,-33.83021175,99.69671943,90.13333333,6.249133489
Sapotaceae,Pouteria,guianensis,P01860291,P018,93,31,31.2,253.0000051,1.75,0.804,0.015888606,31.87293844,0.342746922,-32.34503756,76.42580805,99.8,8.089705409
Sapotaceae,Pouteria,guianensis,T10102,T1,80,16,26.6,203.3333333,2.156666636,0.78441,0.015916437,33.06342858,1.336389013,-34.13321636,58.13428635,99.90933482,9.706217575
Sapotaceae,Pouteria,guianensis,T10124,T1,84.5,58.5,24.8,250,2.046666662,0.77376,0.016907026,30.32280107,3.339114716,-33.00957419,89.33936896,59.81646474,7.52723968
Sapotaceae,Pouteria,hispida,LV109110,LV1,126,14.6,14.64968153,220.6666667,1.943333308,0.61593,0.019289046,24.70450726,0.765215942,-33.17204167,63.7097084,104.3333995,13.91111993
Sapotaceae,Pouteria,hispida,LV109391,LV1,163.7,21.5,13.78980892,197.6666667,2.400000016,NA,0.021029274,22.66894012,1.07982529,-33.43579016,63.14868425,82.04520035,15.10034339
Sapotaceae,Pouteria,hispida,LV109565,LV1,199.6,19.9,22.29299363,219,2.346666614,NA,0.021624042,22.4076428,2.350480441,-33.98633715,69.71821847,62.465168,12.90602652
Sapotaceae,Pouteria,hispida,P01860272,P018,95,3,47.1,241,1.573333303,0.7738,0.019309254,26.1925411,2.825597859,-30.13376331,68.45843955,15.9,8.533094579
Sapotaceae,Pouteria,hispida,T10217,T1,65,86,16.7,190,1.779999971,0.79373,0.022185598,21.63368637,2.295862624,-33.81129337,48.95092006,67.6196022,16.55990226
Sapotaceae,Pouteria,hispida,T10294,T1,32.5,8,24.4,203.3333333,1.846666654,0.67482,0.025422961,19.51241761,3.498880463,-32.98355426,71.74253832,104.7814356,14.90489819
Sapotaceae,Pouteria,hispida,T10395,T1,19,45.5,11.2,160,1.893333276,0.81453,0.023546663,20.20346841,2.896792083,-35.02681116,60.6363352,103.3939336,17.56408865
Sapotaceae,Pouteria,jariensis,B428064,B4,29,56,15.3,248.4333293,2.00333333,0.67,0.026057035,18.52082583,3.080640684,-33.11886006,63.08656144,36.06666667,9.845314127
Sapotaceae,Pouteria,jariensis,LV109442,LV1,172.2,35.9,30.57324841,245.3333333,2.006666621,NA,0.023702869,19.61670682,2.047658888,-33.33201917,68.26107889,45.81946691,10.23517485
Sapotaceae,Pouteria,jariensis,LV109570,LV1,195.8,11.2,NA,239.3333333,2.376666625,0.70158,0.020205634,23.18888945,2.931578948,-34.34439894,69.9856182,38.4878006,9.860239484
